wormbase_gene_id,gene_symbol,gene_function,protein_domains,chromosome,strand,biotype,gene_start,gene_end,gene_length,g_count,c_count,a_count,t_count,g_percentage,c_percentage,gc_percentage,five_prime_UTR_length,CDS_length,intron_length,three_prime_UTR_length,exon_length,promoter_length,TSS_region_length,gene_body_length,intergenic_length,pis_five_prime_UTR_count,pis_CDS_count,pis_intron_count,pis_three_prime_UTR_count,pis_exon_count,pis_promoter_count,pis_TSS_region_count,pis_gene_body_count,pis_intergenic_count,pis_total,pis_five_prime_UTR_density_per_kb,pis_CDS_density_per_kb,pis_intron_density_per_kb,pis_three_prime_UTR_density_per_kb,pis_exon_density_per_kb,pis_promoter_density_per_kb,pis_TSS_region_density_per_kb,pis_gene_body_density_per_kb,pis_intergenic_density_per_kb,pis_total_density_per_kb,pgs_five_prime_UTR_count,pgs_CDS_count,pgs_intron_count,pgs_three_prime_UTR_count,pgs_exon_count,pgs_promoter_count,pgs_TSS_region_count,pgs_gene_body_count,pgs_intergenic_count,pgs_total,pgs_five_prime_UTR_density_per_kb,pgs_CDS_density_per_kb,pgs_intron_density_per_kb,pgs_three_prime_UTR_density_per_kb,pgs_exon_density_per_kb,pgs_promoter_density_per_kb,pgs_TSS_region_density_per_kb,pgs_gene_body_density_per_kb,pgs_intergenic_density_per_kb,pgs_total_density_per_kb
WBGene00018572,lin-42,"lin-42 encodes three PAS domain-containing proteins orthologous to insect and vertebrate Period proteins that function in regulation of circadian rhythms; during larval development, lin-42 functions in the heterochronic pathway to regulate developmental switches that occurs in multiple tissues, including the hypodermis, gonad, sex myoblasts, and vulva; genetic analysis suggests that, in the hypodermis, lin-42 acts downstream of lin-46 and in the hypodermis and gonad, in parallel to daf-12 and upstream of lin-29; lin-42 mRNA levels oscillate during larval development with peak levels seen during intermolts and low levels seen during ecdysis and after the L4-to-adult molt; LIN-42 protein appears to be a widely expressed nuclear protein whose levels also fluctuate during larval stages, with peak protein typically seen towards the latter half of each larval stage in a cell type-specific manner, and then disappearing during each successive molt; in addition to three PAS domain-containing proteins, lin-42 also encodes a protein that lacks the PAS domain; transformation rescue experiments indicate that the LIN-42 isoform lacking the PAS domain is sufficient for rescue when present in multiple copies.",PAS domain,II,-,protein_coding,1233236,1252359,19124,4095,3649,5814,5566,21.41,19.08,40.49,507,2427,16220,1095,4009,0,0,19124,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,2,0,3,0.0,0.412,0.0,0.9132,0.0,0.0,0.0,0.1046,0.0,0.1569
WBGene00004215,ptp-3,"ptp-3 encodes a receptor-like tyrosine phosphatase orthologous to the LAR (Leukocyte Common Antigen Related, OMIM:179590) subfamily of receptor-like tyrosine phosphatases that contain extracellular immunoglobulin-like and fibronectin type III domains and have been implicated in linking cell adhesion to intracellular phosphotyrosine levels; PTP-3 plays a role in gastrulation and epidermal development and functions partly redundantly with the VAB-1 Eph receptor and ephrins VAB-2 and EFN-4 to regulate embryonic morphogenesis; PTP-3 is expressed in many tissues during early embryogenesis, but expression later becomes localized to neuronal processes and epithelial adherens junctions.","Fibronectin type III; Immunoglobulin I-set; Immunoglobulin subtype; Immunoglobulin subtype 2; Immunoglobulin-like domain; Immunoglobulin-like fold; PTP type protein phosphatase; Protein-tyrosine phosphatase, catalytic; Protein-tyrosine phosphatase-like",II,+,protein_coding,10975539,11012247,36709,6710,7172,10654,12173,18.28,19.54,37.82,691,7690,30061,465,8846,0,0,36709,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0333,0.0,0.0,0.0,0.0,0.0272,0.0,0.0272,0,0,2,0,0,0,0,2,0,2,0.0,0.0,0.0665,0.0,0.0,0.0,0.0,0.0545,0.0,0.0545
WBGene00008549,din-1,none available,"RNA recognition motif domain; SPOC-like, C-terminal domain; Spen paralogue and orthologue SPOC, C-terminal",II,-,protein_coding,11614770,11633609,18840,3945,3812,5448,5635,20.94,20.23,41.17,1400,8358,11754,472,9785,0,0,18840,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0531,0,1,1,0,0,0,0,2,0,2,0.0,0.1196,0.0851,0.0,0.0,0.0,0.0,0.1062,0.0,0.1062
WBGene00013258,polg-1,"polg-1 encodes the C. elegans ortholog of human mitochondrial DNA polymerase gamma (POLG; OMIM:174763); polg-1 is required for normal levels of mitochondrial DNA during development, particularly during germ line development in late larval and adult stages; polg-1 is also required for normal brood sizes and adult lifespan.","DNA-directed DNA polymerase, family A, palm domain; DNA-directed DNA-polymerase, family A, mitochondria; Ribonuclease H-like domain",II,-,protein_coding,12189789,12199962,10174,1779,1840,2871,3684,17.49,18.09,35.57,3,3219,6864,88,3310,0,0,10174,0,0,1,2,0,0,0,0,3,0,3,0.0,0.3107,0.2914,0.0,0.0,0.0,0.0,0.2949,0.0,0.2949,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000870,cyd-1,"cyd-1 encodes a cyclin D homolog that is required for escape from G1 cycle arrest in postembryonic blast cells, affects movement and larval viability, and may physically interact with CDK-46 and CKI-1; expressed embryonically primarily in the head, ventral cord, tail, and is later expressed primarily in the seam cells and in the somatic gonad.","Cyclin, N-terminal; Cyclin-like",II,+,protein_coding,12980591,12993117,12527,2375,2663,3657,3832,18.96,21.26,40.22,231,1218,10515,563,2012,0,0,12527,0,0,0,3,0,0,0,0,3,0,3,0.0,0.0,0.2853,0.0,0.0,0.0,0.0,0.2395,0.0,0.2395,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00044084,sre-46,none available,"7TM GPCR, serpentine receptor class e (Sre)",II,-,protein_coding,13718165,13721318,3154,483,828,986,857,15.31,26.25,41.57,0,1098,2036,20,1118,0,0,3154,0,0,1,2,0,0,0,0,3,0,3,0.0,0.9107,0.9823,0.0,0.0,0.0,0.0,0.9512,0.0,0.9512,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00021751,Y50D7A.1,none available,Kelch repeat type 2; Kelch-type beta propeller,III,+,protein_coding,292640,314508,21869,4044,3835,7002,6988,18.49,17.54,36.03,10,1944,19520,395,2349,0,0,21869,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0512,0.0,0.0,0.0,0.0,0.0457,0.0,0.0457,0,1,1,0,0,0,0,2,0,2,0.0,0.5144,0.0512,0.0,0.0,0.0,0.0,0.0915,0.0,0.0915
WBGene00044401,Y55B1BR.6,none available,,III,-,protein_coding,453493,463811,10319,2060,1937,3216,3106,19.96,18.77,38.73,221,528,9414,329,967,0,0,10319,0,0,0,2,0,0,0,0,2,0,2,0.0,0.0,0.2124,0.0,0.0,0.0,0.0,0.1938,0.0,0.1938,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.1062,0.0,0.0,0.0,0.0,0.0969,0.0,0.0969
WBGene00044402,Y82E9BL.18,none available,"Domain of unknown function DUF38, Caenorhabditis species; F-box domain",III,+,protein_coding,1326790,1331066,4277,754,626,1392,1505,17.63,14.64,32.27,330,915,2947,100,1345,0,0,4277,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0,3,0,3,0.0,0.0,1.018,0.0,0.0,0.0,0.0,0.7014,0.0,0.7014
WBGene00001063,dpy-1,"dpy-1 encodes a cuticulin; DPY-1 activity is required for normal body length and alae formation; dpy-1's site of action is localized to the hyp7 syncytium, based on mosaic analysis.","Zona pellucida domain; von Willebrand factor, type A",III,-,protein_coding,2034988,2048007,13020,2588,2390,4035,4007,19.88,18.36,38.23,10,4284,9071,48,4342,0,0,13020,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.1102,0.0,0.0,0.0,0.0,0.0768,0.0,0.0768,0,2,0,0,0,0,0,2,0,2,0.0,0.4669,0.0,0.0,0.0,0.0,0.0,0.1536,0.0,0.1536
WBGene00305991,E02H9.12,none available,,III,+,pseudogene,2456176,2457012,837,200,174,245,218,23.89,20.79,44.68,0,0,0,0,0,0,0,837,0,0,0,3,0,0,0,0,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5842,0.0,3.5842,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00017904,lim-8,"lim-8 encodes proteins containing one PDZ and one LIM domain; in vitro binding and yeast two-hybrid assays indicate that LIM-8 can physically interact with myosin heavy chain A (MYO-3) as well as with UNC-96 and UNC-97, suggesting that LIM-8 is part of a structural component that links membrane attachment proteins to myosin thick filaments; lim-8(RNAi) in a hypersensitive rrf-3 background results in partially penetrant paralysis at mid-larval stages of development; a lim-8::gfp promoter fusion is expressed in pharyngeal and body wall muscles, as well as in vulva, spermathecae, anal sphincter and depressor muscles, head neurons, gonadal sheath, and the excretory canal; staining with LIM-8 antibodies reveals that in body wall muscle LIM-8 localizes, at least partially, to M-lines, around which myosin thick filaments are organized.","PDZ domain; Zinc finger, LIM-type",III,+,protein_coding,6802788,6815963,13176,2299,2451,4192,4234,17.45,18.6,36.05,87,3681,10219,185,3953,0,0,13176,0,0,0,1,1,0,0,0,2,0,2,0.0,0.0,0.0979,5.4054,0.0,0.0,0.0,0.1518,0.0,0.1518,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0979,0.0,0.0,0.0,0.0,0.0759,0.0,0.0759
WBGene00000679,col-105,none available,"Collagen triple helix repeat; Nematode cuticle collagen, N-terminal",IV,-,protein_coding,1357736,1359225,1490,346,388,380,376,23.22,26.04,49.26,0,873,537,80,953,0,0,1490,0,0,3,0,0,0,0,0,3,0,3,0.0,3.4364,0.0,0.0,0.0,0.0,0.0,2.0134,0.0,2.0134,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00001186,egl-18,"egl-18 encodes a member of the GATA-family of transcription factors that affects cell migration, cell fate specification; expressed in the head, in hypodermal seam cells, VC neurons, and vulval precursor cells.","Zinc finger, GATA-type; Zinc finger, NHR/GATA-type",IV,+,protein_coding,1902322,1917840,15519,2984,3556,4192,4787,19.23,22.91,42.14,66,1140,13850,480,1686,0,0,15519,0,0,0,1,0,0,1,0,1,0,2,0.0,0.0,0.0722,0.0,0.0,0.0,0.0,0.0644,0.0,0.1289,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0722,0.0,0.0,0.0,0.0,0.0644,0.0,0.0644
WBGene00235376,Y9C9A.112,none available,,IV,+,pseudogene,4920355,4929476,9122,1574,2205,2561,2782,17.25,24.17,41.43,0,0,0,0,0,0,0,9122,0,0,0,3,0,0,0,0,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289,0.0,0.3289,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00017174,tat-6,"tat-6 encodes one of six C. elegans subfamily IV P-type ATPase that, by sequence similarity, is proposed to function as an aminophospholipid translocase (flippase); tat-6, which appears to be expressed at very low levels, is 73% identical to the highly expressed tat-5 gene, suggesting that it is a recent duplication of tat-5; animals homozygous for a tat-6 deletion allele, ok1984, are reportedly viable.","HAD-like domain; P-type ATPase; P-type ATPase, A  domain; P-type ATPase, C-terminal; P-type ATPase, N-terminal; P-type ATPase, cytoplasmic domain N; P-type ATPase, subfamily IV",V,+,protein_coding,3129103,3133412,4310,983,935,1184,1208,22.81,21.69,44.5,22,3195,930,163,3380,0,0,4310,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0,3,0,3,0.0,0.0,3.2258,0.0,0.0,0.0,0.0,0.6961,0.0,0.6961
WBGene00006796,unc-62,"unc-62 encodes a Meis-class homeodomain protein required for posterior embryonic morphogenesis, male tail morphogenesis, commissure formation by VD and DD motor neurons, vulval morphogenesis, and normal locomotion; UNC-62 is orthologous to Drosophila HOMOTHORAX; both maternal-effect unc-62 alleles and the zygotic lethal unc-62(s472) allele phenotypically resemble mutations of the caudal ortholog pal-1; RNAi of the Pbc-class ceh-20 and ceh-40 homeodomain genes strongly enhances the hypomorphic unc-62(e644) allele to give either a strong loss-of-function or null-like phenotype, while overexpression of ceh-20 enhances the lethality of some unc-62 alleles.","Homeobox KN domain; Homeobox domain; Homeobox domain-like; Homeobox protein PKNOX/Meis, N-terminal",V,+,protein_coding,4497461,4511449,13989,2690,2960,4076,4263,19.23,21.16,40.39,5436,1868,11888,558,6345,0,0,13989,0,1,0,2,0,0,0,0,3,0,3,0.184,0.0,0.1682,0.0,0.0,0.0,0.0,0.2145,0.0,0.2145,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00045293,fbxa-175,none available,,V,+,pseudogene,17547383,17549288,1906,426,462,511,507,22.35,24.24,46.59,0,0,0,0,0,0,0,1906,0,0,0,3,0,0,0,0,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.574,0.0,1.574,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006685,twk-33,none available,Potassium channel domain; Two pore domain potassium channel,V,-,protein_coding,17710042,17714377,4336,665,990,1331,1350,15.34,22.83,38.17,111,1854,2332,39,2004,0,0,4336,0,0,0,3,0,0,0,0,3,0,3,0.0,0.0,1.2864,0.0,0.0,0.0,0.0,0.6919,0.0,0.6919,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00013355,gck-3,"gck-3 encodes a STE20-related kinase, required for normal excretory canal tubules, that is regulated by WNK-1 and in turn inhibits CLH-3; GCK-3 is expressed in oocytes and the excretory cell; GCK-3 binds the C-terminus of CLH-3B in both two-hybrid and GST affinity assays; GCK-3 inhibits a fast gating process in CLH-3B by phosphorylating it, both reducing the magnitude of CLH-3B's responses to hyperpolarization and slowing them; gck-3(tm1296) mutants are sterile, perhaps because they lose sperm from their spermathecae; gck-3(tm1296) mutants also have defective excretory canal tubules; both the fertility and the excretory canal phenotypes of gck-3(tm1296) are partially suppressible by the null clh-3(ok763) allele; a wnk-1 phenotype similar to gck-3(tm1296)'s is suppressible by constitutively activated GCK-3; and gck-3(RNAi) constitutively activates CLH-3B in immature oocytes; GCK-3 is phosphorylated by WNK-1 in vitro, and gck-3 mutants phenotypically resemble wnk-1.","Protein kinase domain; Protein kinase-like domain; Serine/threonine-protein kinase OSR1/WNK, CCT domain",V,-,protein_coding,17953886,17966847,12962,2218,2263,4276,4205,17.11,17.46,34.57,84,1841,10852,701,2626,0,0,12962,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0,0,0,3,0,3,0.0,1.0864,0.0921,0.0,0.0,0.0,0.0,0.2314,0.0,0.2314
WBGene00012816,scl-21,none available,"CAP domain; Cysteine-rich  secretory protein, allergen V5/Tpx-1-related",V,-,protein_coding,19494762,19495687,926,228,206,245,247,24.62,22.25,46.87,0,597,329,0,597,0,0,926,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0,3,0,3,0.0,0.0,9.1185,0.0,0.0,0.0,0.0,3.2397,0.0,3.2397
WBGene00012834,Y43F8C.13,none available,Inosine/uridine-preferring nucleoside hydrolase; Inosine/uridine-preferring nucleoside hydrolase domain,V,-,protein_coding,19693900,19697398,3499,815,663,993,1028,23.29,18.95,42.24,12,1017,2382,88,1117,0,0,3499,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0,3,0,3,0.0,0.0,1.2594,0.0,0.0,0.0,0.0,0.8574,0.0,0.8574
WBGene00006652,ttx-1,"ttx-1 encodes a homeodomain protein that is a member of the OTD/OTX subclass of homeodomain transcription factors; ttx-1 is expressed at higher levels in the AFD thermosensory neurons as compared to the AWB olfactory neurons and is necessary and partly sufficient for specification of the AFD thermosensory neuron fate and thus for proper AFD-mediated thermosensory behavior and normal expression of genes such as gcy-8, nhr-38, ceh-14, tax-2, and dac-1; TTX-1 is also required for remodeling of glial cells during dauer larval development which is mediated by regulation of ver-1 expression; a TTX-1::GFP fusion protein is nuclear and expressed in the AFD neurons and the nine pharyngeal marginal cells.",Homeobox domain; Homeobox domain-like,V,-,protein_coding,20053719,20064176,10458,1805,1558,3560,3535,17.26,14.9,32.16,2,1188,9077,362,1552,0,0,10458,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.1102,0.0,0.0,0.0,0.0,0.0956,0.0,0.0956,0,0,1,0,0,0,1,1,0,2,0.0,0.0,0.1102,0.0,0.0,0.0,0.0,0.0956,0.0,0.1912
WBGene00022418,igcm-4,none available,Immunoglobulin I-set; Immunoglobulin subtype; Immunoglobulin subtype 2; Immunoglobulin-like domain; Immunoglobulin-like fold,X,-,protein_coding,2039397,2046360,6964,1286,1261,2157,2260,18.47,18.11,36.57,178,1626,4849,311,2115,0,0,6964,0,0,0,1,0,0,0,1,1,0,2,0.0,0.0,0.2062,0.0,0.0,0.0,0.0,0.1436,0.0,0.2872,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.2062,0.0,0.0,0.0,0.0,0.1436,0.0,0.1436
WBGene00003056,lon-2,"lon-2 encodes a member of the glypican family of heparan sulfate proteoglycans; during development, lon-2 activity is required in the hypodermis for negative regulation of the DBL-1/BMP signaling pathway that regulates body length; genetic analyses indicate that lon-2 functions upstream of dbl-1, and in vitro studies show that LON-2 can bind mammalian BMP2, suggesting that LON-2 may directly interact with DBL-1 to negatively regulate DBL-1/BMP signaling; in addition to expression in hypodermis, LON-2 is expressed strongly in the intestine, particularly the anterior and posterior cells; LON-2 localizes to the cell surface.",Glypican,X,-,protein_coding,4738964,4749083,10120,1774,1830,3342,3174,17.53,18.08,35.61,1,1527,8204,388,1916,0,0,10120,0,0,2,1,0,0,0,0,3,0,3,0.0,1.3098,0.1219,0.0,0.0,0.0,0.0,0.2964,0.0,0.2964,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000100,ajm-1,"ajm-1 encodes a member of the apical junction molecule class that is required for correct elongation of the C. elegans embryo; AJM-1 contains a coiled-coil motif; AJM-1 binds DLG-1 in vitro, in yeast two-hybrid assays, and in vivo; AJM-1 is mislocalized in a dlg-1(RNAi) background; LET-413 is required for rapid confinement of DLG-1 and AJM-1 to a narrow apical region in C. elegans epithelia; CLC-1 colocalizes with AJM-1; vab-9 mutations enhance the adhesion defects of ajm-1 mutants; ajm-1 is expressed at the apical borders of all epithelia.",,X,+,protein_coding,9082946,9113619,30674,5123,6008,9502,10041,16.7,19.59,36.29,1477,5807,24747,1841,7842,0,0,30674,0,0,1,1,0,0,0,0,2,0,2,0.0,0.1722,0.0404,0.0,0.0,0.0,0.0,0.0652,0.0,0.0652,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0404,0.0,0.0,0.0,0.0,0.0326,0.0,0.0326
WBGene00005221,srg-64,none available,"7TM GPCR, serpentine receptor class g (Srg)",X,-,protein_coding,15736844,15740626,3783,772,662,1202,1147,20.41,17.5,37.91,0,951,2832,0,951,0,0,3783,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0,3,0,3,0.0,0.0,1.0593,0.0,0.0,0.0,0.0,0.793,0.0,0.793
WBGene00018188,F38E9.6,none available,,X,+,protein_coding,16432443,16440597,8155,1329,1625,2511,2690,16.3,19.93,36.22,152,243,7528,234,629,0,0,8155,0,0,0,3,0,0,0,0,3,0,3,0.0,0.0,0.3985,0.0,0.0,0.0,0.0,0.3679,0.0,0.3679,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00019211,H18N23.2,none available,"CBM21 (carbohydrate binding type-21) domain; Protein phosphatase 1 regulatory subunit 3B/C/D, metazoa",X,-,protein_coding,17622710,17640871,18162,3435,3067,6094,5566,18.91,16.89,35.8,135,1130,15863,1106,2364,0,0,18162,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,1,2,0,3,0.0,1.7699,0.0,0.0,0.0,0.0,0.0,0.1101,0.0,0.1652
WBGene00021683,mtm-10,none available,Myotubularin family; Myotubularin-like phosphatase domain; Myotubularin-related 12-like C-terminal domain; PH domain-like; Protein-tyrosine phosphatase-like,I,+,protein_coding,81193,91296,10104,1665,1688,3390,3361,16.48,16.71,33.18,41,2412,6962,689,3142,0,0,10104,0,0,1,0,0,0,0,0,1,0,1,0.0,0.4146,0.0,0.0,0.0,0.0,0.0,0.099,0.0,0.099,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.1436,0.0,0.0,0.0,0.0,0.099,0.0,0.099
WBGene00000227,atm-1,atm-1 encodes an ortholog of human ATM that is required for the checkpoint response to DNA damage; human ATM encodes a phosphatidylinositol-3 kinase homolog that is biochemically activated by cellular irradiation.,"FATC domain; Phosphatidylinositol 3-/4-kinase, catalytic domain; Protein kinase-like domain",I,+,protein_coding,183364,208384,25021,4600,4290,8178,7953,18.38,17.15,35.53,12,7137,17440,432,7581,0,0,25021,0,0,1,1,0,0,0,0,2,0,2,0.0,0.1401,0.0573,0.0,0.0,0.0,0.0,0.0799,0.0,0.0799,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00305445,F54A5.7,none available,,I,-,ncRNA,972866,976553,3688,698,593,1189,1208,18.93,16.08,35.01,0,0,0,0,0,0,0,3688,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5423,0.0,0.5423
WBGene00002141,inx-19,"inx-19 encodes an innexin, proteins that form gap junction channels; inx-19 functions in parallel with the NSY-4 claudin to specify the AWC chemosensory neuron ON fate; in specifying the AWC on fate, inx-19 appears to function cell autonomously; inx-19 also regulates body size and growth.",Innexin,I,-,protein_coding,2451898,2464618,12721,2313,2323,4061,4024,18.18,18.26,36.44,187,1365,11114,76,1609,0,0,12721,0,0,0,2,0,0,0,0,2,0,2,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.1572,0.0,0.1572,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000368,ccb-1,"ccb-1 encodes a beta subunit of a voltage-gated calcium channel; recordings of voltage-dependent calcium currents indicate that CCB-1 regulates voltage dependence, kinetics, and conductance of the EGL-19 alpha1 subunit of the body wall muscle voltage-dependent calcium channel; a ccb-1::gfp promoter fusion is expressed in most neurons and muscle cells types.","Guanylate kinase/L-type calcium channel beta subunit; P-loop containing nucleoside triphosphate hydrolase; SH3 domain; Voltage-dependent calcium channel, L-type, beta subunit",I,-,protein_coding,3641651,3647082,5432,1053,1117,1571,1691,19.39,20.56,39.95,201,1581,3343,307,2089,0,0,5432,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.2991,0.0,0.0,0.0,0.0,0.1841,0.0,0.1841,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.2991,0.0,0.0,0.0,0.0,0.1841,0.0,0.1841
WBGene00006820,unc-89,"unc-89 encodes several protein isoforms variably characterized by the presence or absence of SH3, DH, PH, immunoglobulin and myosin light chain kinase (MLCK)-like protein kinase domains; during development, unc-89 is required for proper organization of A bands in striated muscle and thus for fully normal locomotion, pharyngeal muscle contractions, and body size; unc-89 is expressed in body wall muscle, pharyngeal muscle and some cells in the tail; UNC-89 protein isoforms localize to the middle of A-bands, consistent with UNC-89 being an M line component; UNC-89 interacts with the SCPL-1 phosphatase both in vitro and in vivo.",Dbl homology (DH) domain; Fibronectin type III; Immunoglobulin I-set; Immunoglobulin V-set domain; Immunoglobulin subtype; Immunoglobulin subtype 2; Immunoglobulin-like domain; Immunoglobulin-like fold; PH domain-like; Pleckstrin homology domain; Protein kinase domain; Protein kinase-like domain; RCSD; SH3 domain,I,+,protein_coding,4035702,4090885,55184,10507,10269,17927,16481,19.04,18.61,37.65,421,24384,36226,1137,25942,0,0,55184,0,0,1,0,0,0,0,0,1,0,1,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.0181,0.0,0.0181,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0276,0.0,0.0,0.0,0.0,0.0181,0.0,0.0181
WBGene00010427,hpo-11,"hpo-11 is an ortholog of human NRBP2 (nuclear receptor binding protein 2) and NRBP1 (nuclear receptor binding protein 1); hpo-11 is involved in lipid storage and oviposition; hpo-11 is predicted to have protein kinase activity, based on protein domain information; hpo-11 is expressed in the pharynx, nervous system, reproductive system, seam cell, intestine, excretory gland cell, and the body wall musculature; hpo-11 expression is activated by DAF-16.","Protein kinase-like domain; Serine-threonine/tyrosine-protein kinase, catalytic domain",I,-,protein_coding,7138482,7147578,9097,1625,1578,2997,2897,17.86,17.35,35.21,157,1950,5194,1796,3903,0,0,9097,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.1925,0.0,0.0,0.0,0.0,0.1099,0.0,0.1099,0,0,0,1,0,0,0,1,0,1,0.0,0.0,0.0,0.5568,0.0,0.0,0.0,0.1099,0.0,0.1099
WBGene00000433,ceh-8,"ceh-8 encodes a paired-like homeodomain protein of the Q50 class orthologous to the Rx homeobox protein of humans (RAX; OMIM:601881) and Drosophila (CG10052-PA); CEH-8 and RX belong to one of at least 18 distinct families of paired-like homeodomain proteins, including 12 families in the Q50 class.",Homeobox domain; Homeobox domain-like,I,-,protein_coding,8245505,8250948,5444,908,908,1802,1826,16.68,16.68,33.36,86,877,4211,350,1313,0,0,5444,0,0,0,2,0,0,0,0,2,0,2,0.0,0.0,0.4749,0.0,0.0,0.0,0.0,0.3674,0.0,0.3674,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00013124,Y52B11A.4,none available,"P-loop containing nucleoside triphosphate hydrolase; Small GTPase superfamily; Small GTPase superfamily, Ras type",I,-,protein_coding,10979589,11004283,24695,3844,3454,8954,8443,15.57,13.99,29.55,0,1404,22872,419,1823,0,0,24695,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,2,0,2,0.0,0.7123,0.0437,0.0,0.0,0.0,0.0,0.081,0.0,0.081
