wormbase_gene_id,gene_symbol,gene_function,protein_domains,chromosome,strand,biotype,n_transcripts,pis_total_hits,pis_transcripts_with_any,pis_transcripts_with_utr5,pis_transcripts_with_cds,pis_transcripts_with_utr3,pis_pct_transcripts_with_any,pis_pct_transcripts_with_utr5,pis_pct_transcripts_with_cds,pis_pct_transcripts_with_utr3,pis_avg_density_utr5,pis_avg_density_cds,pis_avg_density_utr3,pis_avg_total_density,pgs_total_hits,pgs_transcripts_with_any,pgs_transcripts_with_utr5,pgs_transcripts_with_cds,pgs_transcripts_with_utr3,pgs_pct_transcripts_with_any,pgs_pct_transcripts_with_utr5,pgs_pct_transcripts_with_cds,pgs_pct_transcripts_with_utr3,pgs_avg_density_utr5,pgs_avg_density_cds,pgs_avg_density_utr3,pgs_avg_total_density
WBGene00000958,dgk-1,"dgk-1 encodes an ortholog of mammalian diacylglycerol kinase theta (DGKQ); dgk-1 activity functions downstream in a serotonin signaling pathway that regulates locomotion and synaptic transmission; in addition, dgk-1 activity negatively regulates egg laying; dgk-1 genetically interacts with the goa-1 and egl-30 signaling pathways; a GFP::DGK-1 reporter fusion protein is expressed in the excretory canals and in most neurons, including the ventral cord neurons; in neurons, GFP::DGK-1 localizes to axons and cell bodies; when expressed ectopically in HEK293 cells, DGK-1 exhibits DAG kinase activity.","Diacylglycerol kinase, accessory domain; Diacylglycerol kinase, catalytic domain; Diacylglycerol/phorbol-ester binding; NAD kinase/diacylglycerol kinase-like domain; Protein kinase C-like, phorbol ester/diacylglycerol-binding domain; Ras-associating (RA) domain; Ubiquitin-related domain; Zinc finger, PHD-type",X,-,protein_coding,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,2,40.0,0.0,0.0,40.0,0.0,0.0,0.545,0.1072
WBGene00001042,dnj-24,This gene encodes a protein containing a DnaJ ('J') domain.,DnaJ domain,III,-,protein_coding,2,2,2,0,0,2,100.0,0.0,0.0,100.0,0.0,0.0,1.8018,0.7085,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00001368,exc-7,"exc-7 encodes an ELAV, an mRNA-binding protein homologous to Drosophila ELAV and human HuC/D (OMIM:603458, 168360, autoimmune antigens associated with paraneoplastic neurologic disorders); EXC-7 is required for formation of the tailspike and the excretory cell canals; exc-7 mutations enhance defects produced by mutations in exc-3, predicted to encode a peptidase, and sma-1, which encodes beta H-spectrin, a key component of the apical cytokeleton of polarized epithelial cells such as the excretory cell; in vitro, EXC-7 can bind the sma-1 mRNA 3' UTR, and thus is predicted to regulate SMA-1 expression in vivo; EXC-7 is expressed transiently in the excretory cell nucleus during mid-embryogenesis and during larval stages is detected in the pharynx, nerve ring, and nerve cord nuclei.",Paraneoplastic encephalomyelitis antigen; RNA recognition motif domain; Splicing factor ELAV/Hu,II,+,protein_coding,2,2,2,0,0,2,100.0,0.0,0.0,100.0,0.0,0.0,1.3266,0.4706,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00001987,hot-2,hot-2 encodes a predicted paralog of ODR-2 and contains a Ly-6 domain.,Caenorhabditis elegans ly-6-related,V,+,protein_coding,2,2,2,0,2,0,100.0,0.0,100.0,0.0,0.0,1.4182,0.0,1.0754,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00002176,jip-1,"JIP-1 is partly similar to the human gene ISLET-BRAIN 1 (MAPK8IP1; OMIM:604641), which when mutated leads to type II diabetes.",PH domain-like; PTB/PI domain; SH3 domain,II,+,protein_coding,6,2,2,0,2,0,33.33,0.0,33.33,0.0,0.0,0.1113,0.0,0.1075,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00002190,kin-2,"kin-2 encodes a predicted regulatory subunit of a cAMP-dependent protein kinase that may act downstream of, or in parallel to, ric-8.","Cyclic nucleotide-binding domain; Cyclic nucleotide-binding-like; RmlC-like jelly roll fold; cAMP-dependent protein kinase regulatory subunit; cAMP-dependent protein kinase regulatory subunit, dimerization-anchoring domain",X,-,protein_coding,3,2,2,0,0,2,66.67,0.0,0.0,66.67,0.0,0.0,0.6343,0.3147,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00002217,klp-4,"klp-4 encodes a kinesin-like motor protein paralogous to UNC-104 and KLP-6 and orthologous to Drosophila KHC-73 and the vertebrate KIF1A, KIF13B, and GAKIN motor proteins; as loss of KLP-4 function via RNA-mediated interference (RNAi) does not result in any abnormalities, the precise role of KLP-4 in C. elegans development and/or behavior is not yet known; based on sequence similarity, however, KLP-4 is predicted to play a role in neuronal development or function; a klp-4::gfp transcriptional reporter fusion is expressed in larvae and adults in the pharynx, intestine, and nervous system, including head and tail neurons, the nerve ring, and ventral nerve cord.",Forkhead-associated (FHA) domain; Kinesin motor domain; Kinesin-associated; Kinesin-like; Kinesin-like KIF1-type; P-loop containing nucleoside triphosphate hydrolase; SMAD/FHA domain,X,-,protein_coding,2,2,2,0,2,0,100.0,0.0,100.0,0.0,0.0,0.2125,0.0,0.1991,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00002264,lec-1,lec-1 encodes a tandem repeat-type galectin in which each galectin domain is homologous to typical vertebrate 14-kDa-type galectins; the two sugar binding sites have distinct sugar binding properties in vitro and lec-1 is expressed most abundantly in the adult cuticle.,"Concanavalin A-like lectin/glucanase domain; Galectin, carbohydrate recognition domain",II,+,protein_coding,2,2,2,0,0,2,100.0,0.0,0.0,100.0,0.0,0.0,4.2017,0.8506,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00003153,mca-3,"mca-3 encodes one of three C. elegans plasma membrane Ca2+ ATPases (PMCAs); by homology, MCA-3 is predicted to function as a molecular pump that couples ATP hydrolysis to extrusion of cytosolic Ca2+; mca-3 activity is required for coelomoycte endocytosis, normal coordinated locomotion, and embryonic and larval development; in regulating endocytosis, MCA-3 is required specifically in the early stages for recruitment of the endocytic machinery to the plasma membrane; an mca-3::gfp reporter is expressed from embryogenesis through adulthood and seen in body wall muscle, the nervous system, intestine, and coelomocytes; in coelomocytes, an MCA-3::GFP fusion protein localizes to the plasma membrane.","Cation-transporting P-type ATPase, C-terminal; Cation-transporting P-type ATPase, N-terminal; HAD-like domain; P-type ATPase; P-type ATPase,  transmembrane domain; P-type ATPase, A  domain; P-type ATPase, cytoplasmic domain N; P-type ATPase, subfamily IIB; Plasma membrane calcium transporting P-type ATPase, C-terminal",IV,-,protein_coding,11,2,2,0,0,2,18.18,0.0,0.0,18.18,0.0,0.0,0.2575,0.0416,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00003567,ncx-2,"ncx-2 encodes, by alternative splicing, three full-length isoforms of a putative 3Na[+]/1Ca[2+] exchanger, orthologous to human SLC8A1-3 and paralogous to NCX-1 and NCX-3; NCX-2 is predicted to export free cytoplasmic Ca[2+] with low affinity but high capacity, being complemented by low-capacity/high-affinity Ca[2+] ATPase pumps such as MCA-1/-3; NCX-3 has tandem Calx-alpha and Calx-beta domains predicted to carry out ion transport and regulation; NCX-1 is required for normally rapid growth in mass RNAi assays.","Na-Ca exchanger/integrin-beta4; Sodium/calcium exchanger domain, C-terminal extension; Sodium/calcium exchanger membrane region; Sodium/calcium exchanger protein",V,+,protein_coding,4,2,2,0,0,2,50.0,0.0,0.0,50.0,0.0,0.0,0.6323,0.1373,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00003735,nhx-8,"nhx-8 encodes two isoforms of a sodium/proton exchanger expressed intracellularly within hypodermal seam cells, pharyngeal muscles, pharyngeal-intestinal and intestinal-rectal valve cells, and vulval cells; nhx-8 has no obvious phenotype in mass RNAi screens; NHX-8 is thought to prevent intracellular acidification by catalysing the electroneutral exchange of vesicular sodium for an intracellular proton.","Cation/H+ exchanger; Cation/H+ exchanger, CPA1 family; Na+/H+ exchanger; Na+/H+ exchanger, isoform 8",I,+,protein_coding,2,2,2,0,0,2,100.0,0.0,0.0,100.0,0.0,0.0,1.5349,0.3629,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00004156,pqn-74,"pqn-74 encodes a protein with two chitin-binding peritrophin-A domains,separated by a glutamine/asparagine (Q/N)-rich ('prion') domain; likeCEJ-1 and CPG-2, PQN-74 might participate in eggshell synthesis andearly embryonic development, and PQN-74's peritrophin-A domains mightenable mechanical cross-linking of chitin.",Chitin binding domain,IV,-,protein_coding,2,2,2,0,2,0,100.0,0.0,100.0,0.0,0.0,1.0215,0.0,0.6855,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00004165,pqn-84,"The protein product of this gene is predicted to contain a glutamine/asparagine (Q/N)-rich ('prion') domain, by the algorithm of Michelitsch and Weissman (as of the WS77 release of WormBase, i.e., in wormpep77).","Concanavalin A-like lectin/glucanase domain; Galectin, carbohydrate recognition domain",III,+,protein_coding,1,1,1,0,1,0,100.0,0.0,100.0,0.0,0.0,0.8503,0.0,0.8045,1,1,0,1,0,100.0,0.0,100.0,0.0,0.0,0.8503,0.0,0.8045
WBGene00004947,sos-1,"sos-1 encodes an ortholog of Son of sevenless, a guanine nucleotide exchange factor; sos-1 is required for viability, sex myoblast migration, vulval induction, and oogenesis; sos-1 acts genetically downstream of let-23 and upstream of let-60 with respect to vulval development; SOS-1 binds bovine calmodulin in vitro in a calcium-dependent manner.","Dbl homology (DH) domain; Histone-fold; PH domain-like; Pleckstrin homology domain; Ras guanine nucleotide exchange factor domain; Ras guanine-nucleotide exchange factors catalytic domain; Ras-like guanine nucleotide exchange factor, N-terminal",V,-,protein_coding,2,2,2,0,0,2,100.0,0.0,0.0,100.0,0.0,0.0,1.3459,0.1912,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00005008,spr-3,none available,,X,+,protein_coding,2,2,2,0,0,2,100.0,0.0,0.0,100.0,0.0,0.0,2.2626,0.3992,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006626,tsn-1,tsn-1 encodes the C. elegans ortholog of Tudor-SN (tudor staphylococcal nuclease); TSN-1 is a component of the RNA-induced silencing complex (RISC) and its activity is required for proper function of the let-7 miRNA in vivo; TSN-1 is found in both the nucleus and the cytosol.,"RNA-induced silencing complex, nuclease component Tudor-SN; Staphylococcal nuclease (SNase-like), OB-fold; Tudor domain",II,+,protein_coding,1,2,1,0,0,1,100.0,0.0,0.0,100.0,0.0,0.0,5.0378,0.6325,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006796,unc-62,"unc-62 encodes a Meis-class homeodomain protein required for posterior embryonic morphogenesis, male tail morphogenesis, commissure formation by VD and DD motor neurons, vulval morphogenesis, and normal locomotion; UNC-62 is orthologous to Drosophila HOMOTHORAX; both maternal-effect unc-62 alleles and the zygotic lethal unc-62(s472) allele phenotypically resemble mutations of the caudal ortholog pal-1; RNAi of the Pbc-class ceh-20 and ceh-40 homeodomain genes strongly enhances the hypomorphic unc-62(e644) allele to give either a strong loss-of-function or null-like phenotype, while overexpression of ceh-20 enhances the lethality of some unc-62 alleles.","Homeobox KN domain; Homeobox domain; Homeobox domain-like; Homeobox protein PKNOX/Meis, N-terminal",V,+,protein_coding,18,2,2,2,0,0,11.11,11.11,0.0,0.0,0.1515,0.0,0.0,0.0425,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00007169,B0393.4,none available,Maelstrom domain,III,-,protein_coding,1,2,1,0,1,0,100.0,0.0,100.0,0.0,0.0,0.8302,0.0,0.7645,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00009065,F22G12.5,none available,"DHR-1 domain; Dedicator of cytokinesis; Dedicator of cytokinesis C/D, N-terminal; Dedicator of cytokinesis, C-terminal; PH domain-like; Pleckstrin homology domain",I,+,protein_coding,3,2,2,0,2,0,66.67,0.0,66.67,0.0,0.0,0.0951,0.0,0.0912,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00012559,epg-3,none available,,III,+,protein_coding,4,2,2,0,0,2,50.0,0.0,0.0,50.0,0.0,0.0,0.2863,0.1685,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00012700,Y39B6A.42,none available,,V,-,protein_coding,2,2,2,0,0,2,100.0,0.0,0.0,100.0,0.0,0.0,6.0241,1.9064,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00012832,dmd-3,"dmd-3 encodes a transcription factor with two DNA-binding Zn finger DM domains that is homologous to vertebrate dmrt-1 (OMIM:154230); dmd-3 is necessary for male-specific morphogenesis of the tail tip; dmd-3 acts with mab-3 to coordinate both tail tip cell fusion and retraction; dmd-3::YFP was expressed in a number of sexually dimorphic or sex-specific cells, including the tail tip, hindgut, B lineage, ray RnA neurons and somatic gonad; dmd-3 expression parallels tail tip remodeling, consistent with a cell autonomous, instructive role for dmd-3 in the control of morphogenesis; dmd-3 is a direct target of repression by TRA-1A in hermaphrodite tail tip and hindgut; sexually dimorphic dmd-3 expression determines the sexual specificity of tail tip morphogenesis; tail tip dmd-3 expression is regulated in an initial Wnt-independent induction of dmd-3, followed by Wnt-dependent maintenance and amplification; maintenance phase expression of dmd-3 requires lin-44 and tlp-1.",DM DNA-binding domain; DMRT/protein doublesex/protein male abnormal 3,V,-,protein_coding,2,2,2,0,2,0,100.0,0.0,100.0,0.0,0.0,1.735,0.0,0.8805,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00012942,idpc-1,none available,EB domain,III,+,protein_coding,1,2,1,0,1,0,100.0,0.0,100.0,0.0,0.0,2.4783,0.0,1.8727,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00012988,ztf-22,none available,,II,-,protein_coding,2,2,2,0,2,0,100.0,0.0,100.0,0.0,0.0,0.7432,0.0,0.5677,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00013507,Y71A12B.10,none available,PB1 domain; Protein TFG,I,+,protein_coding,2,2,2,1,0,1,100.0,50.0,0.0,50.0,0.8292,0.0,0.3032,0.5867,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00013597,gpi-1,"gpi-1 encodes two isoforms of a putative glucose 6-phosphate isomeraseorthologous to human GPI (OMIM:172400, mutated in chronic hemolyticanemia); gpi-1 is required both for embryonic viability and(paradoxically) for normally short lifespan; gpi-1 is expressed inneurons and intestine.","Phosphoglucose isomerase (PGI); Phosphoglucose isomerase, C-terminal",I,+,protein_coding,3,2,2,0,0,2,66.67,0.0,0.0,66.67,0.0,0.0,3.9213,0.3453,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00014208,znfx-1,none available,"P-loop containing nucleoside triphosphate hydrolase; Zinc finger, NF-X1-type",II,+,protein_coding,3,2,2,0,0,2,66.67,0.0,0.0,66.67,0.0,0.0,1.5854,0.0899,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00015061,cpna-2,"cpna-2 encodes proteins with similarity to several InterPro domains including those of polycystin cation channels, von Willebrand factor, the DNA recombination repair protein BRCA2, protein-tyrosine phosphatase, non-receptor type-13, glyoxylate carboligase, and copines, Ca2+-dependent phosphatidylserine binding proteins; cpna-2::gfp reporter fusions are expressed in body wall muscle.","Copine; von Willebrand factor, type A",II,+,protein_coding,4,2,2,0,0,2,50.0,0.0,0.0,50.0,0.0,0.0,1.6367,0.0587,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00015650,pkg-2,none available,Cyclic nucleotide-binding domain; Cyclic nucleotide-binding-like; Protein kinase domain; Protein kinase-like domain; RmlC-like jelly roll fold,IV,+,protein_coding,3,2,2,0,0,2,66.67,0.0,0.0,66.67,0.0,0.0,1.4815,0.2921,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00016611,bicd-1,"bicd-1 encodes the C. elegans homolog of Drosophila BicaudalD, a dynein regulator; in C. elegans, bicd-1 is an essential gene and is also required for hyp7 nuclear migrations; BICD-1 physically interacts with UNC-83 and EGAL-1, and thus likely functions as part of a dynein regulatory complex (that also includes DLC-1) that controls the directionality and extent of nuclear migrations; a bicd-1::GFP promoter fusion is expressed in a subset of embryonic cells, including the hyp7 cells at the time of their nuclear migration.","Bicaudal-D protein, microtubule-associated",IV,-,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,2,0,100.0,0.0,100.0,0.0,0.0,0.4563,0.0,0.3277
WBGene00016661,C45B2.6,none available,Acyl transferase/acyl hydrolase/lysophospholipase; Ankyrin repeat; Ankyrin repeat-containing domain; Patatin-like phospholipase domain,X,+,protein_coding,2,2,2,0,2,0,100.0,0.0,100.0,0.0,0.0,0.4374,0.0,0.3807,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00017342,F10D7.5,"F10D7.5 encodes an ortholog of Drosophila NEURALIZED, and thus mayparticipate in GLP-1/LIN-12 signalling; the promoter or 5'protein-coding regions of F10D7.5 are bound by DAF-16 in vivo, andF10D7.5 expression drops by roughly one-half in daf-16(mu86) mutants.","Neuralized homology repeat (NHR) domain; Zinc finger, RING-type; Zinc finger, RING/FYVE/PHD-type",X,-,protein_coding,4,2,2,0,0,2,50.0,0.0,0.0,50.0,0.0,0.0,1.0267,0.2278,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00017430,bcl-11,none available,Zinc finger C2H2-type,V,+,protein_coding,2,2,2,0,0,2,100.0,0.0,0.0,100.0,0.0,0.0,0.7911,0.2843,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00017489,F15E6.9,none available,P-loop containing nucleoside triphosphate hydrolase,IV,-,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,2,0,100.0,0.0,100.0,0.0,0.0,0.514,0.0,0.5004
WBGene00018229,F40C5.2,none available,,V,+,protein_coding,2,2,2,0,0,2,100.0,0.0,0.0,100.0,0.0,0.0,4.5045,2.2283,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00019326,K02F3.2,"The K02F3.2 gene encodes a homolog of human SLC25A13, which when mutated leads to adult onset type II citrullinaemia (OMIM:603471).",EF-hand domain; EF-hand domain pair; Mitochondrial carrier domain; Mitochondrial carrier protein; Mitochondrial substrate/solute carrier,III,+,protein_coding,2,2,2,0,0,2,100.0,0.0,0.0,100.0,0.0,0.0,0.9342,0.3109,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00019487,ephx-1,none available,Dbl homology (DH) domain; PH domain-like; Pleckstrin homology domain; SH3 domain,II,+,protein_coding,4,2,2,0,2,0,50.0,0.0,50.0,0.0,0.0,0.1537,0.0,0.1476,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020839,usp-5,none available,"Peptidase C19, ubiquitin carboxyl-terminal hydrolase; UBA-like; Ubiquitin-associated domain; Ubiquitinyl hydrolase; Zinc finger, RING/FYVE/PHD-type; Zinc finger, UBP-type",I,+,protein_coding,2,2,2,0,0,2,100.0,0.0,0.0,100.0,0.0,0.0,4.4364,0.3845,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00021047,zfp-3,none available,"Zinc finger, CCCH-type",X,-,protein_coding,5,2,1,0,1,1,20.0,0.0,20.0,20.0,0.0,0.3086,0.0634,0.1034,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00021245,Y22D7AL.6,none available,,III,+,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,2,0,100.0,0.0,100.0,0.0,0.0,2.0732,0.0,1.818
WBGene00021456,rfip-2,none available,C2 domain,II,+,protein_coding,2,2,2,0,0,2,100.0,0.0,0.0,100.0,0.0,0.0,2.5092,0.5601,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00021507,ptpn-22,none available,"PTP type protein phosphatase; Protein-tyrosine phosphatase, catalytic; Protein-tyrosine phosphatase-like",IV,-,protein_coding,3,2,2,0,0,2,66.67,0.0,0.0,66.67,0.0,0.0,0.9861,0.3119,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00021512,Y41D4B.4,none available,Tetratricopeptide-like helical domain,IV,+,protein_coding,2,2,2,0,0,2,100.0,0.0,0.0,100.0,0.0,0.0,1.224,0.3588,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00021605,Y46H3C.5,none available,,V,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0,0,100.0,100.0,0.0,0.0,2.9806,0.0,0.0,1.6807
